District_ID,Time,KWH
2,2022/12/15 07:30,655.6409365
0,2022/12/15 08:00,613.8521587
1,2022/12/15 08:00,2146.934143
2,2022/12/15 08:00,331.3479921
0,2022/12/15 08:30,315.3988016
1,2022/12/15 08:30,1523.318484
2,2022/12/15 08:30,314.5692857
0,2022/12/15 09:00,235.109127
1,2022/12/15 09:00,1495.136159
2,2022/12/15 09:00,595.6635476
0,2022/12/15 09:30,168.9328333
1,2022/12/15 09:30,1646.460167
2,2022/12/15 09:30,696.0423333
0,2022/12/15 10:00,164.2298333
1,2022/12/15 10:00,1587.866278
2,2022/12/15 10:00,460.4751905
0,2022/12/15 10:30,126.5257143
1,2022/12/15 10:30,1584.946865
2,2022/12/15 10:30,216.8353175
0,2022/12/15 11:00,90.10452381
1,2022/12/15 11:00,1458.850071
2,2022/12/15 11:00,159.1712143
0,2022/12/15 11:30,136.4228571
1,2022/12/15 11:30,2070.017635
2,2022/12/15 11:30,304.7715
0,2022/12/15 12:00,412.4257143
1,2022/12/15 12:00,3761.854722
2,2022/12/15 12:00,828.7030317
0,2022/12/15 12:30,694.3438095
1,2022/12/15 12:30,5193.388429
2,2022/12/15 12:30,1533.706563
0,2022/12/15 13:00,782.0999206
1,2022/12/15 13:00,5412.117381
2,2022/12/15 13:00,1874.115095
0,2022/12/15 13:30,670.0304762
1,2022/12/15 13:30,4254.013198
2,2022/12/15 13:30,1451.227048
0,2022/12/15 14:00,533.8086667
1,2022/12/15 14:00,2987.14081
2,2022/12/15 14:00,836.077754
0,2022/12/15 14:30,388.3758095
1,2022/12/15 14:30,1771.78904
2,2022/12/15 14:30,459.4775714
0,2022/12/15 15:00,358.7662063
1,2022/12/15 15:00,1616.907032
2,2022/12/15 15:00,427.6074921
0,2022/12/15 15:30,382.219619
1,2022/12/15 15:30,1984.900794
2,2022/12/15 15:30,457.9083651
0,2022/12/15 16:00,381.685881
1,2022/12/15 16:00,2960.60246
2,2022/12/15 16:00,558.4428571
0,2022/12/15 16:30,347.0759048
1,2022/12/15 16:30,3790.214675
2,2022/12/15 16:30,691.8713095
0,2022/12/15 17:00,315.5052302
1,2022/12/15 17:00,3464.652881
2,2022/12/15 17:00,703.3147619
0,2022/12/15 17:30,271.9301905
1,2022/12/15 17:30,2314.518508
2,2022/12/15 17:30,546.0147619
0,2022/12/15 18:00,255.7464286
1,2022/12/15 18:00,1286.780143
2,2022/12/15 18:00,353.3325
0,2022/12/15 18:30,397.9215952
1,2022/12/15 18:30,1124.007722
2,2022/12/15 18:30,415.6217857
0,2022/12/15 19:00,596.8410397
1,2022/12/15 19:00,1488.195405
2,2022/12/15 19:00,785.7145714
0,2022/12/15 19:30,699.302254
1,2022/12/15 19:30,2238.04631
2,2022/12/15 19:30,970.4930873
0,2022/12/15 20:00,798.7183095
1,2022/12/15 20:00,2662.66904
2,2022/12/15 20:00,896.9079683
0,2022/12/15 20:30,817.0611905
1,2022/12/15 20:30,2566.105278
2,2022/12/15 20:30,725.0108651
0,2022/12/15 21:00,721.1230159
1,2022/12/15 21:00,2210.990302
2,2022/12/15 21:00,635.5674921
0,2022/12/15 21:30,535.6328016
1,2022/12/15 21:30,2033.13723
2,2022/12/15 21:30,609.2893651
0,2022/12/15 22:00,545.0114286
1,2022/12/15 22:00,2080.814222
2,2022/12/15 22:00,695.5524841
0,2022/12/15 22:30,547.8303333
1,2022/12/15 22:30,2020.643413
2,2022/12/15 22:30,859.7192698
0,2022/12/15 23:00,503.0875238
1,2022/12/15 23:00,1955.114865
2,2022/12/15 23:00,790.4808492
0,2022/12/15 23:30,704.4089524
1,2022/12/15 23:30,1954.717286
2,2022/12/15 23:30,906.7072381
0,2022/12/16 00:00,1220.110317
1,2022/12/16 00:00,2601.684151
2,2022/12/16 00:00,1275.46873
0,2022/12/16 00:30,1622.169524
1,2022/12/16 00:30,2994.278603
2,2022/12/16 00:30,1697.081619
0,2022/12/16 01:00,1606.576667
1,2022/12/16 01:00,2893.115492
2,2022/12/16 01:00,1613.432333
0,2022/12/16 01:30,1451.328571
1,2022/12/16 01:30,2547.683817
2,2022/12/16 01:30,1274.420952
0,2022/12/16 02:00,1241.990476
1,2022/12/16 02:00,2664.684889
2,2022/12/16 02:00,972.5697619
0,2022/12/16 02:30,1162.310476
1,2022/12/16 02:30,2897.230992
2,2022/12/16 02:30,851.0883333
