District_ID,Time,KWH
4,2022/12/12 12:00,4392.041222
0,2022/12/12 12:30,22341.77546
1,2022/12/12 12:30,145.6638095
2,2022/12/12 12:30,10385.55481
3,2022/12/12 12:30,634.0409524
4,2022/12/12 12:30,5771.238532
0,2022/12/12 13:00,23375.57028
1,2022/12/12 13:00,190.9438095
2,2022/12/12 13:00,11029.48375
3,2022/12/12 13:00,624.52
4,2022/12/12 13:00,5961.197024
0,2022/12/12 13:30,20459.28149
1,2022/12/12 13:30,258.9149762
2,2022/12/12 13:30,9310.265238
3,2022/12/12 13:30,468.0714286
4,2022/12/12 13:30,4893.212849
0,2022/12/12 14:00,14568.44497
1,2022/12/12 14:00,227.1324762
2,2022/12/12 14:00,6703.215881
3,2022/12/12 14:00,299.7428571
4,2022/12/12 14:00,3829.839333
0,2022/12/12 14:30,9365.845698
1,2022/12/12 14:30,228.0684683
2,2022/12/12 14:30,4698.774556
3,2022/12/12 14:30,239.292381
4,2022/12/12 14:30,3075.263817
0,2022/12/12 15:00,7749.512802
1,2022/12/12 15:00,301.6392381
2,2022/12/12 15:00,4010.674865
3,2022/12/12 15:00,302.78
4,2022/12/12 15:00,2807.811619
0,2022/12/12 15:30,7775.057421
1,2022/12/12 15:30,359.6460952
2,2022/12/12 15:30,4216.211016
3,2022/12/12 15:30,276.5066667
4,2022/12/12 15:30,2592.721127
0,2022/12/12 16:00,8195.340349
1,2022/12/12 16:00,328.6055238
2,2022/12/12 16:00,4523.724183
3,2022/12/12 16:00,179.8714286
4,2022/12/12 16:00,2743.401881
0,2022/12/12 16:30,8726.852254
1,2022/12/12 16:30,357.9042937
2,2022/12/12 16:30,4715.729095
3,2022/12/12 16:30,136.9066667
4,2022/12/12 16:30,2942.703825
0,2022/12/12 17:00,8769.235373
1,2022/12/12 17:00,407.160381
2,2022/12/12 17:00,4485.622889
3,2022/12/12 17:00,216.7819048
4,2022/12/12 17:00,3202.266119
0,2022/12/12 17:30,8709.650167
1,2022/12/12 17:30,384.3140476
2,2022/12/12 17:30,4254.219468
3,2022/12/12 17:30,330.6638095
4,2022/12/12 17:30,3075.897405
0,2022/12/12 18:00,8452.313198
1,2022/12/12 18:00,276.1012381
2,2022/12/12 18:00,3812.071508
3,2022/12/12 18:00,349.2514286
4,2022/12/12 18:00,2626.719071
0,2022/12/12 18:30,9956.674675
1,2022/12/12 18:30,259.4795317
2,2022/12/12 18:30,4583.129349
3,2022/12/12 18:30,342.54
4,2022/12/12 18:30,2517.927341
0,2022/12/12 19:00,15011.95652
1,2022/12/12 19:00,379.2940952
2,2022/12/12 19:00,7267.538587
3,2022/12/12 19:00,368.4590476
4,2022/12/12 19:00,3677.420262
0,2022/12/12 19:30,20510.08574
1,2022/12/12 19:30,410.20225
2,2022/12/12 19:30,10000.95333
3,2022/12/12 19:30,486.0142857
4,2022/12/12 19:30,5115.447952
0,2022/12/12 20:00,22715.89883
1,2022/12/12 20:00,306.5373452
2,2022/12/12 20:00,11333.62443
3,2022/12/12 20:00,545.4085714
4,2022/12/12 20:00,5930.563643
0,2022/12/12 20:30,21113.51878
1,2022/12/12 20:30,254.1511944
2,2022/12/12 20:30,10458.0111
3,2022/12/12 20:30,526.8980952
4,2022/12/12 20:30,5877.081024
0,2022/12/12 21:00,19720.96022
1,2022/12/12 21:00,311.3369484
2,2022/12/12 21:00,9516.618929
3,2022/12/12 21:00,471.7161905
4,2022/12/12 21:00,5511.529159
0,2022/12/12 21:30,18845.24595
1,2022/12/12 21:30,322.0469881
2,2022/12/12 21:30,8390.590492
3,2022/12/12 21:30,537.8066667
4,2022/12/12 21:30,5046.302127
0,2022/12/12 22:00,18413.67082
1,2022/12/12 22:00,281.7589167
2,2022/12/12 22:00,8085.200889
3,2022/12/12 22:00,546.0542857
4,2022/12/12 22:00,4703.589563
0,2022/12/12 22:30,16600.54259
1,2022/12/12 22:30,217.2880952
2,2022/12/12 22:30,7302.521333
3,2022/12/12 22:30,444.3886667
4,2022/12/12 22:30,4288.842389
0,2022/12/12 23:00,14173.99753
1,2022/12/12 23:00,131.2285714
2,2022/12/12 23:00,6689.432901
3,2022/12/12 23:00,380.2329524
4,2022/12/12 23:00,3775.929698
0,2022/12/12 23:30,14674.51649
1,2022/12/12 23:30,75.4952381
2,2022/12/12 23:30,6467.345762
3,2022/12/12 23:30,398.6353333
4,2022/12/12 23:30,3665.768071
0,2022/12/13 00:00,19447.30027
1,2022/12/13 00:00,62.04571429
2,2022/12/13 00:00,7431.079881
3,2022/12/13 00:00,424.5548571
4,2022/12/13 00:00,4122.468437
0,2022/12/13 00:30,23747.57831
1,2022/12/13 00:30,61.05142857
2,2022/12/13 00:30,8088.959619
3,2022/12/13 00:30,422.2905714
4,2022/12/13 00:30,4545.812905
0,2022/12/13 01:00,22746.39638
1,2022/12/13 01:00,96.26952381
2,2022/12/13 01:00,7597.406063
3,2022/12/13 01:00,432.7914286
4,2022/12/13 01:00,4296.287167
0,2022/12/13 01:30,19155.63133
1,2022/12/13 01:30,140.3371429
2,2022/12/13 01:30,6241.801714
3,2022/12/13 01:30,414.7809524
4,2022/12/13 01:30,3613.534714
0,2022/12/13 02:00,16903.06248
1,2022/12/13 02:00,167.8466667
2,2022/12/13 02:00,5369.989571
3,2022/12/13 02:00,381.7857143
4,2022/12/13 02:00,3116.419238
0,2022/12/13 02:30,15980.60913
1,2022/12/13 02:30,168.5657143
2,2022/12/13 02:30,4932.047
3,2022/12/13 02:30,372.0914286
4,2022/12/13 02:30,2779.847262
0,2022/12/13 03:00,15361.18705
1,2022/12/13 03:00,181.6885714
2,2022/12/13 03:00,4763.199222
3,2022/12/13 03:00,363.0857143
4,2022/12/13 03:00,2611.231333
0,2022/12/13 03:30,15380.94921
1,2022/12/13 03:30,188.92
2,2022/12/13 03:30,4564.312
3,2022/12/13 03:30,359.1571429
4,2022/12/13 03:30,2478.101516
0,2022/12/13 04:00,15985.29792
1,2022/12/13 04:00,187
2,2022/12/13 04:00,4534.048175
3,2022/12/13 04:00,334.6333333
4,2022/12/13 04:00,2443.125286
0,2022/12/13 04:30,16447.78677
1,2022/12/13 04:30,184.4285714
2,2022/12/13 04:30,4946.868627
3,2022/12/13 04:30,301.9342857
4,2022/12/13 04:30,2634.124929
0,2022/12/13 05:00,17280.70992
1,2022/12/13 05:00,197.2857143
2,2022/12/13 05:00,5687.397
3,2022/12/13 05:00,323.0542857
4,2022/12/13 05:00,3224.259286
0,2022/12/13 05:30,18861.67825
1,2022/12/13 05:30,203.0828571
2,2022/12/13 05:30,6716.978317
3,2022/12/13 05:30,368.7171429
4,2022/12/13 05:30,3776.082857
0,2022/12/13 06:00,21543.80927
1,2022/12/13 06:00,195.7314286
2,2022/12/13 06:00,7992.305413
3,2022/12/13 06:00,401.7504762
4,2022/12/13 06:00,3797.872048
0,2022/12/13 06:30,23972.36051
1,2022/12/13 06:30,159.4095238
2,2022/12/13 06:30,9480.48846
3,2022/12/13 06:30,386.0016429
4,2022/12/13 06:30,3603.763714
0,2022/12/13 07:00,25704.90436
1,2022/12/13 07:00,152.68
2,2022/12/13 07:00,10509.24465
3,2022/12/13 07:00,424.1952619
4,2022/12/13 07:00,3909.569119
0,2022/12/13 07:30,23797.21487
1,2022/12/13 07:30,159.5632381
2,2022/12/13 07:30,10178.70723
3,2022/12/13 07:30,532.6373254
4,2022/12/13 07:30,4187.247595
0,2022/12/13 08:00,18918.1396
1,2022/12/13 08:00,127.9108571
2,2022/12/13 08:00,8816.425556
3,2022/12/13 08:00,610.3839921
4,2022/12/13 08:00,3993.467508
0,2022/12/13 08:30,14216.37006
1,2022/12/13 08:30,97.50609524
2,2022/12/13 08:30,7513.136786
3,2022/12/13 08:30,566.2676429
4,2022/12/13 08:30,3395.061278
0,2022/12/13 09:00,12488.66035
1,2022/12/13 09:00,155.6851429
2,2022/12/13 09:00,6704.519254
3,2022/12/13 09:00,430.8780238
4,2022/12/13 09:00,3081.770389
0,2022/12/13 09:30,11439.6922
1,2022/12/13 09:30,265.4594286
2,2022/12/13 09:30,5945.360008
